Step,AgentID,dst_to_center,scaled_dst_to_center
1,Larva_0,0.0,0.0
2,Larva_0,0.0,0.0
3,Larva_0,0.0,0.0
4,Larva_0,0.0,0.0
5,Larva_0,0.0,0.0
6,Larva_0,0.0,0.0
7,Larva_0,0.0,0.0
8,Larva_0,0.10627086349156936,0.030565111964202415
9,Larva_0,0.19654411450925133,0.056529067973150174
10,Larva_0,0.25003059364107844,0.07191259050719795
11,Larva_0,0.355422825848807,0.10222499478950621
12,Larva_0,0.4766645139789047,0.1370959429560216
13,Larva_0,0.6493676797470491,0.18676799251732312
14,Larva_0,0.8083503106750051,0.23249380818326942
15,Larva_0,0.8969900730582121,0.25798794808868153
16,Larva_0,0.9615150037323995,0.2765462966871701
17,Larva_0,1.0858840072776015,0.31231670819358415
18,Larva_0,1.2377635021185405,0.3559995542000822
19,Larva_0,1.520689379489215,0.43737332717305616
20,Larva_0,1.7813025003021643,0.5123296129815359
21,Larva_0,1.851114839393401,0.532408700425629
22,Larva_0,1.9309777803831263,0.5553784933956005
23,Larva_0,2.0306719560620348,0.5840520502077783
24,Larva_0,2.226188533079676,0.6402855828154802
25,Larva_0,2.348015980457564,0.6753250042248446
26,Larva_0,2.4510519054647832,0.7049596988223026
27,Larva_0,2.5399398603302252,0.7305252226495061
28,Larva_0,2.5850093037605872,0.7434878780693766
29,Larva_0,2.702622875165766,0.7773153248445144
30,Larva_0,2.954325779940353,0.8497088973947229
31,Larva_0,3.1773130701548054,0.9138434237180131
32,Larva_0,3.4516362731600285,0.9927429370817908
33,Larva_0,3.5793007856471966,1.0294611869371255
34,Larva_0,3.5793007856471966,1.0294611869371255
35,Larva_0,3.5793007856471966,1.0294611869371255
36,Larva_0,3.5793007856471966,1.0294611869371255
37,Larva_0,3.579300785647196,1.0294611869371255
38,Larva_0,3.579300785647196,1.0294611869371255
39,Larva_0,3.6672119713070335,1.0547457771278494
40,Larva_0,3.775459544042408,1.0858794206478566
41,Larva_0,3.9396312070378947,1.1330976806293842
42,Larva_0,4.1876005358452995,1.2044174201108246
43,Larva_0,4.30757259878383,1.2389232048180643
44,Larva_0,4.452713648106858,1.280667971703412
45,Larva_0,4.543834807037994,1.306875798887003
46,Larva_0,4.747423805645861,1.3654310823643314
47,Larva_0,4.897169223528686,1.408500135473869
48,Larva_0,5.112474861305647,1.4704253020619706
49,Larva_0,5.2472499270557735,1.5091886548690374
50,Larva_0,5.345030103721733,1.537311716538821
51,Larva_0,5.385733319367032,1.5490185786327788
52,Larva_0,5.4295768272646185,1.5616286364018066
53,Larva_0,5.649577852365631,1.6249042675910197
54,Larva_0,5.88886758617622,1.6937276239231631
55,Larva_0,6.111001197456133,1.7576166192386269
56,Larva_0,6.190983199784032,1.7806206560550517
57,Larva_0,6.2249461813848015,1.7903889246204805
58,Larva_0,6.317427164590731,1.8169878578875747
59,Larva_0,6.517174799438416,1.8744383068922397
60,Larva_0,6.757637260144725,1.9435989572642869
61,Larva_0,6.995387096034917,2.0119794156015898
62,Larva_0,7.1097253621937755,2.044864834917069
63,Larva_0,7.155547328895831,2.05804392744208
64,Larva_0,7.235622984253972,2.0810749002902744
65,Larva_0,7.427921957898402,2.136383001372087
66,Larva_0,7.666089472926322,2.204883590563608
67,Larva_0,7.828204185456687,2.2515102403972023
68,Larva_0,7.9135879338224235,2.276067901292929
69,Larva_0,7.9358247482470885,2.282463546348274
70,Larva_0,7.9358247482470885,2.282463546348274
71,Larva_0,8.05363362410182,2.3163471656449435
72,Larva_0,8.16639673252343,2.348779545707531
73,Larva_0,8.24724425951669,2.3720325205436104
74,Larva_0,8.338826799826537,2.3983730480086827
75,Larva_0,8.397981774838932,2.415386915922129
76,Larva_0,8.573692880109054,2.4659240945003487
77,Larva_0,8.824068235356583,2.5379358436739565
78,Larva_0,9.097538472988159,2.6165900312608423
79,Larva_0,9.321033208570077,2.6808705065673504
80,Larva_0,9.386711795531083,2.699760664209412
81,Larva_0,9.418279734615563,2.7088400822257412
82,Larva_0,9.49722566871151,2.731546130106425
83,Larva_0,9.670844684415185,2.781481591998277
84,Larva_0,9.833600829937277,2.8282927276877823
85,Larva_0,9.899323779045742,2.847195644556216
86,Larva_0,9.98442203420105,2.871671193275048
87,Larva_0,10.044045566713542,2.8888198254313133
88,Larva_0,10.0885942616698,2.9016327056927516
89,Larva_0,10.236918064577837,2.944292880776396
90,Larva_0,10.3196195210875,2.968079073856694
91,Larva_0,10.442955013830803,3.003552231983034
92,Larva_0,10.512258571081981,3.023484986054123
93,Larva_0,10.612799685881967,3.052402135401565
94,Larva_0,10.71975762519245,3.0831648607909625
95,Larva_0,10.874909625431197,3.127788928978227
96,Larva_0,11.053619358844594,3.1791885584853925
97,Larva_0,11.23105077315965,3.230220524033849
98,Larva_0,11.353405811878343,3.265411688713882
99,Larva_0,11.382323317370279,3.2737288018345128
100,Larva_0,11.47341229077747,3.2999273719733155
101,Larva_0,11.649839509068963,3.3506705155165135
102,Larva_0,11.860778292805156,3.4113397086580646
103,Larva_0,11.94261902032274,3.434878343027072
104,Larva_0,12.047486016586488,3.4650396814865574
105,Larva_0,12.125975420570358,3.487614424383615
106,Larva_0,12.16271716171152,3.498181906333439
107,Larva_0,12.280364800215434,3.53201915132281
108,Larva_0,12.487832994479199,3.5916901502997396
109,Larva_0,12.651650886799333,3.6388066604700153
110,Larva_0,12.756756794996345,3.669036713624667
111,Larva_0,12.801485175841549,3.681901274272747
112,Larva_0,12.801485175841549,3.681901274272747
113,Larva_0,13.014229474670227,3.7430897609359817
114,Larva_0,13.228634137493566,3.8047557934639125
115,Larva_0,13.385619748336445,3.849907235868085
116,Larva_0,13.440516786412077,3.865696456545848
117,Larva_0,13.50687627572036,3.8847824520290395
118,Larva_0,13.543041847740735,3.8951842190019774
119,Larva_0,13.755068101397207,3.956166184984352
120,Larva_0,14.011001145412191,4.02977640973121
121,Larva_0,14.205331250635783,4.085668695057804
122,Larva_0,14.254641049864368,4.099850941111292
123,Larva_0,14.329394176433293,4.121351073962237
124,Larva_0,14.423334560212522,4.148369752966384
125,Larva_0,14.641668209608499,4.211165821616663
126,Larva_0,14.82633913539351,4.264279980452867
127,Larva_0,15.026943912116552,4.321976956459654
128,Larva_0,15.106209722353263,4.3447750055694225
129,Larva_0,15.161004036699463,4.360534681344769
130,Larva_0,15.294648146352245,4.398972754027009
131,Larva_0,15.459041303287668,4.446254719024673
132,Larva_0,15.709498869500873,4.51829011331876
133,Larva_0,15.90492304650682,4.57449707028183
134,Larva_0,16.014064431544185,4.605887787774775
135,Larva_0,16.014064431544185,4.605887787774775
136,Larva_0,16.096850519402714,4.6296983221144625
137,Larva_0,16.239590128151423,4.670752398272193
138,Larva_0,16.442319495110738,4.729060438650871
139,Larva_0,16.607280412259424,4.776505700096093
140,Larva_0,16.672395109018726,4.795233674364611
141,Larva_0,16.6902776150477,4.8003769542911865
142,Larva_0,16.770473137985267,4.823442402873045
143,Larva_0,16.908187003228353,4.863050998981912
144,Larva_0,17.042488351527144,4.901678103465932
145,Larva_0,17.1643782569904,4.93673548876784
146,Larva_0,17.259039523273056,4.963961504512335
147,Larva_0,17.282031365761437,4.970574307088993
148,Larva_0,17.349473140369767,4.989971584237604
149,Larva_0,17.522893206623007,5.039849825250393
150,Larva_0,17.751792204151744,5.105684648249779
151,Larva_0,17.929412430597083,5.156770919030287
152,Larva_0,17.998181645740914,5.176549988207873
153,Larva_0,18.094201058446767,5.2041666274603084
154,Larva_0,18.19624620365502,5.233516358762161
155,Larva_0,18.266580214073727,5.253745486791311
156,Larva_0,18.469190400408472,5.312019249014957
157,Larva_0,18.57105457948398,5.3413169317126385
158,Larva_0,18.66254851467118,5.367631975000717
159,Larva_0,18.66254851467118,5.367631975000717
160,Larva_0,18.770515626224178,5.39868495363141
161,Larva_0,18.91182489215815,5.439327641504119
162,Larva_0,19.05174411578505,5.479570532128976
163,Larva_0,19.20621057706611,5.523997428915641
164,Larva_0,19.264067678571138,5.540638008725796
165,Larva_0,19.289184637579066,5.547862027041395
166,Larva_0,19.455848193994726,5.5957969933607465
167,Larva_0,19.594112871635204,5.635564011468309
168,Larva_0,19.765177237121637,5.684764717215778
169,Larva_0,19.92051353560321,5.729441792372607
170,Larva_0,19.995843410977763,5.75110780692659
171,Larva_0,20.08335052928021,5.776276181217547
172,Larva_0,20.214478428815703,5.813990553711104
173,Larva_0,20.35321671674639,5.853893789320549
174,Larva_0,20.539850536174374,5.907572506136241
175,Larva_0,20.69457732043571,5.9520742757598954
176,Larva_0,20.864755829052772,6.001020195637494
177,Larva_0,20.890977694472493,6.008562001793304
178,Larva_0,20.983738650186794,6.03524145939966
179,Larva_0,21.191726165472836,6.095061822978228
180,Larva_0,21.46991209924567,6.175072316290041
181,Larva_0,21.66178370244526,6.2302574991507385
182,Larva_0,21.760313206349664,6.258596078698033
183,Larva_0,21.80440314442659,6.271277013523814
184,Larva_0,21.877930485277513,6.2924245918129165
185,Larva_0,22.08004949227278,6.350557083409674
186,Larva_0,22.25545303068592,6.401005801095497
187,Larva_0,22.434507693066358,6.452504637404517
188,Larva_0,22.49723866343553,6.47054701581343
189,Larva_0,22.59752917353032,6.499392087447174
190,Larva_0,22.74064567793645,6.540554564511696
191,Larva_0,22.93917485431283,6.597654566381789
192,Larva_0,23.229681418206646,6.68120865976181
193,Larva_0,23.41172211829338,6.733566325799164
194,Larva_0,23.560885547637863,6.776467990179074
195,Larva_0,23.560885547637863,6.776467990179074
196,Larva_0,23.560885547637863,6.776467990179074
197,Larva_0,23.560885547637863,6.776467990179074
198,Larva_0,23.560885547637863,6.776467990179074
199,Larva_0,23.560885547637863,6.776467990179074
200,Larva_0,23.62734323826227,6.795582229850031
201,Larva_0,23.688502021621954,6.813172423432409
202,Larva_0,23.85652887398528,6.861499494341031
203,Larva_0,24.08270538013109,6.9265512875314315
204,Larva_0,24.27152888478304,6.980859791024656
205,Larva_0,24.35677576994843,7.005378087988399
206,Larva_0,24.406803465143383,7.019766811808884
207,Larva_0,24.494860986354183,7.04509349032328
208,Larva_0,24.69665444347359,7.103132348838694
209,Larva_0,24.840273357265723,7.144439326461794
210,Larva_0,25.005846502899015,7.192060674103787
211,Larva_0,25.043050358322446,7.202761067129269
212,Larva_0,25.13666721346461,7.229686694391003
213,Larva_0,25.25533160040746,7.2638163716506545
214,Larva_0,25.348360271283326,7.290572828197442
215,Larva_0,25.500527719926783,7.334338494084435
216,Larva_0,25.680795206754816,7.3861861570973675
217,Larva_0,25.731107530779727,7.400656744485817
218,Larva_0,25.829483069855044,7.428951041413351
219,Larva_0,25.924133972386493,7.456174076385829
220,Larva_0,26.12175745014849,7.513013585599281
221,Larva_0,26.35440785052991,7.579927368950055
222,Larva_0,26.485042055379186,7.617499747364853
223,Larva_0,26.59954911287772,7.650433713629386
224,Larva_0,26.670981446763456,7.670978736144001
225,Larva_0,26.788503319281855,7.704779808928665
226,Larva_0,26.95652680850006,7.753105912545748
227,Larva_0,27.227391182066352,7.83101061410888
228,Larva_0,27.39461083439636,7.879105522046532
229,Larva_0,27.524273982016343,7.916398609675862
230,Larva_0,27.632829392409594,7.9476207919747095
231,Larva_0,27.744625339422544,7.979775001748924
232,Larva_0,27.945752778708133,8.037622303435006
233,Larva_0,28.16205609007515,8.099834416077575
234,Larva_0,28.322955319678922,8.146111474588382
235,Larva_0,28.42018142735727,8.174075177614734
236,Larva_0,28.50340756371917,8.198012276577435
237,Larva_0,28.583789528882424,8.221131348770843
238,Larva_0,28.74679604489444,8.268014494810183
239,Larva_0,28.959110324588547,8.329079301448967
240,Larva_0,29.087228676943393,8.365928082532841
241,Larva_0,29.15228376137129,8.384638911390809
242,Larva_0,29.19147351375541,8.395910478498807
243,Larva_0,29.241258014690526,8.410229255962062
244,Larva_0,29.35976559670866,8.444313833747378
245,Larva_0,29.452571267633726,8.471006152126465
246,Larva_0,29.53492070195154,8.494691098285884
247,Larva_0,29.573560648837976,8.50580453299481
248,Larva_0,29.625039898633133,8.520610745931501
249,Larva_0,29.71867560373438,8.547541794727332
250,Larva_0,29.856868023525976,8.587288030381748
251,Larva_0,30.10677349793412,8.65916463470009
252,Larva_0,30.243756907747336,8.698563140749787
253,Larva_0,30.32734801635256,8.722605211264565
254,Larva_0,30.364369600346052,8.733253180262604
255,Larva_0,30.44017796799371,8.755056816450786
256,Larva_0,30.55570820872896,8.788285065731026
257,Larva_0,30.672274554179502,8.821811314440168
258,Larva_0,30.761387315023775,8.847441495876122
259,Larva_0,30.809615714914337,8.861312715080306
260,Larva_0,30.80961571491434,8.861312715080306
261,Larva_0,30.809615714914337,8.861312715080306
262,Larva_0,30.809615714914333,8.861312715080304
263,Larva_0,30.809615714914333,8.861312715080304
264,Larva_0,30.80961571491433,8.861312715080304
265,Larva_0,30.809615714914333,8.861312715080304
266,Larva_0,30.809615714914337,8.861312715080306
267,Larva_0,30.80961571491434,8.861312715080306
268,Larva_0,30.80961571491434,8.861312715080306
269,Larva_0,30.80961571491434,8.861312715080306
270,Larva_0,30.80961571491434,8.861312715080306
271,Larva_0,30.887666061081443,8.883761178290841
272,Larva_0,30.968165312328516,8.906913983740628
273,Larva_0,31.11945301052436,8.950426620057254
274,Larva_0,31.29186626434819,9.000015286546784
275,Larva_0,31.42018938662076,9.03692296256438
276,Larva_0,31.531301300646962,9.068880434078078
277,Larva_0,31.574472848242372,9.081297225873755
278,Larva_0,31.680319570575314,9.11174034840853
279,Larva_0,31.860943044118088,9.163690398599247
280,Larva_0,32.04696220896479,9.217192331435976
281,Larva_0,32.2000018375927,9.261208849513324
282,Larva_0,32.32133377482878,9.296105754691368
283,Larva_0,32.32133377482878,9.296105754691368
284,Larva_0,32.39662771308969,9.317761433186474
285,Larva_0,32.489525649042136,9.344480288386658
286,Larva_0,32.58091923718976,9.370766470344366
287,Larva_0,32.71486244190174,9.40929056730148
288,Larva_0,32.82008292373129,9.439553573570391
289,Larva_0,32.8633935864988,9.452010376999278
290,Larva_0,32.910380658493914,9.465524571475685
291,Larva_0,32.98322795591304,9.486476558960776
292,Larva_0,33.10680962976385,9.522020522507033
293,Larva_0,33.32689024952647,9.585319046327998
294,Larva_0,33.42667460646594,9.614018540638332
295,Larva_0,33.48057513722506,9.629521150699587
296,Larva_0,33.48057513722506,9.629521150699587
297,Larva_0,33.48057513722506,9.629521150699587
298,Larva_0,33.48057513722506,9.629521150699587
299,Larva_0,33.48057513722506,9.629521150699587
300,Larva_0,33.48057513722506,9.629521150699587
301,Larva_0,33.51064871324785,9.638170767236987
302,Larva_0,33.57533937024106,9.656776781238108
303,Larva_0,33.845164587512066,9.734382605691653
304,Larva_0,34.082849917101235,9.802744511038528
305,Larva_0,34.24142929556762,9.848354345181104
306,Larva_0,34.31503585480176,9.869524707878586
307,Larva_0,34.34318933460699,9.87762207562508
308,Larva_0,34.436374699209246,9.904423599663877
309,Larva_0,34.665158515908004,9.970225294909817
310,Larva_0,34.85839899633137,10.025804187619435
311,Larva_0,35.06063450787245,10.083970187690388
312,Larva_0,35.172228593203236,10.11606633898353
313,Larva_0,35.172228593203236,10.11606633898353
314,Larva_0,35.172228593203236,10.11606633898353
315,Larva_0,35.172228593203236,10.11606633898353
316,Larva_0,35.172228593203236,10.11606633898353
317,Larva_0,35.2617081062073,10.141802003902528
318,Larva_0,35.30371665536479,10.153884299710297
319,Larva_0,35.474869580817476,10.203110476647094
320,Larva_0,35.6981178229442,10.267320056697754
321,Larva_0,35.84997421134915,10.310996256942847
322,Larva_0,35.96968566376389,10.345427086111222
323,Larva_0,36.009416298077106,10.356854219064635
324,Larva_0,36.06782625701349,10.373653809056266
325,Larva_0,36.15037736954893,10.397396760929574
326,Larva_0,36.35318625745987,10.455727672739894
327,Larva_0,36.50773483210609,10.500178186575647
328,Larva_0,36.58177242871754,10.521472522159634
329,Larva_0,36.615323356755475,10.531122277871498
330,Larva_0,36.69468911831557,10.553949074497659
331,Larva_0,36.834752258054976,10.594233357578997
332,Larva_0,36.957866493001454,10.62964287860754
333,Larva_0,37.12483412619272,10.677665302018957
334,Larva_0,37.21363934427825,10.703207029493534
335,Larva_0,37.21363934427825,10.703207029493534
336,Larva_0,37.32782073691709,10.73604732960563
337,Larva_0,37.57419966071213,10.806909644486627
338,Larva_0,37.77570044342882,10.864864325405339
339,Larva_0,37.97334778794364,10.921710699058849
340,Larva_0,38.04168865164909,10.9413665678667
341,Larva_0,38.07943985039021,10.952224385130947
342,Larva_0,38.152512565075135,10.97324120604019
343,Larva_0,38.33240368716944,11.024980620848037
344,Larva_0,38.51544685020741,11.077626610432768
345,Larva_0,38.673900822630706,11.123200375895534
346,Larva_0,38.76713303267213,11.150015373393058
347,Larva_0,38.76713303267213,11.150015373393058
348,Larva_0,38.826811493919834,11.16717980388658
349,Larva_0,38.97083521705993,11.208603210817186
350,Larva_0,39.151236339616574,11.260489309492288
351,Larva_0,39.23831053226243,11.285533167798985
352,Larva_0,39.3349254302059,11.313321077636436
353,Larva_0,39.43655387219804,11.34255095877393
354,Larva_0,39.48366393317309,11.356100526746124
355,Larva_0,39.59607597230957,11.388431933958255
356,Larva_0,39.78355214792545,11.442352925188128
357,Larva_0,39.89060147991332,11.473141936497536
358,Larva_0,39.958061671217926,11.492544510567287
359,Larva_0,39.98203846336834,11.499440599603751
360,Larva_0,40.03597171400513,11.514952620398027
361,Larva_0,40.14446343702834,11.546156485243417
362,Larva_0,40.26049200001077,11.579528059559125
363,Larva_0,40.39624261111634,11.618571994004807
364,Larva_0,40.42087062060541,11.62565538302374
365,Larva_0,40.43187948830057,11.628821700325076
366,Larva_0,40.466605676278995,11.638809478618935
367,Larva_0,40.58443810998632,11.672699873511274
368,Larva_0,40.795522133902885,11.7334108399313
369,Larva_0,40.89495416042386,11.7620089986701
370,Larva_0,41.03842269029157,11.803272723595924
371,Larva_0,41.073813865443704,11.813451762285636
372,Larva_0,41.16809122755399,11.840567361368155
373,Larva_0,41.31768069101359,11.883591559620486
374,Larva_0,41.485204539407356,11.931773958959283
375,Larva_0,41.68726348580504,11.989889176217341
376,Larva_0,41.768373103301045,12.013217532256679
377,Larva_0,41.768373103301045,12.013217532256679
378,Larva_0,41.768373103301045,12.013217532256679
379,Larva_0,41.768373103301045,12.013217532256679
380,Larva_0,41.768373103301045,12.013217532256679
381,Larva_0,41.768373103301045,12.013217532256679
382,Larva_0,41.768373103301045,12.013217532256679
383,Larva_0,41.768373103301045,12.013217532256679
384,Larva_0,41.768373103301045,12.013217532256679
385,Larva_0,41.768373103301045,12.013217532256679
386,Larva_0,41.86718015949639,12.041635940051997
387,Larva_0,42.07424600761902,12.101191218177055
388,Larva_0,42.22570552344928,12.144753271850997
389,Larva_0,42.34429100363208,12.178860254329816
390,Larva_0,42.376840281796866,12.188221920347894
391,Larva_0,42.406999824243044,12.196896262132361
392,Larva_0,42.47021969988708,12.215079257112697
393,Larva_0,42.6658562082398,12.271347283791155
394,Larva_0,42.95081796684783,12.353306607082635
395,Larva_0,43.19226598928738,12.422750719955452
396,Larva_0,43.2917114815413,12.451352751643256
397,Larva_0,43.35421710786943,12.469330317688566
398,Larva_0,43.49299150164229,12.509243937885774
399,Larva_0,43.751146206536646,12.583493145993579
