Step,AgentID,dst_to_center,scaled_dst_to_center
1,Larva_0,0.0,0.0
2,Larva_0,0.0,0.0
3,Larva_0,0.0,0.0
4,Larva_0,0.0,0.0
5,Larva_0,0.0,0.0
6,Larva_0,0.0,0.0
7,Larva_0,0.0,0.0
8,Larva_0,0.10627086349156936,0.030565111964202415
9,Larva_0,0.19734195803669607,0.05675853987113844
10,Larva_0,0.25252217567147,0.0726292072845986
11,Larva_0,0.3769992278650846,0.10843069522088065
12,Larva_0,0.5251046693871998,0.15102806625842952
13,Larva_0,0.7298057785193115,0.2099032095879628
14,Larva_0,0.9118792362896267,0.2622702972318931
15,Larva_0,1.0116893974261743,0.29097721322063613
16,Larva_0,1.083616163478107,0.3116644419244353
17,Larva_0,1.2165667342007553,0.34990304229267954
18,Larva_0,1.3742632526829803,0.3952589525150191
19,Larva_0,1.6624266742224325,0.478139122619591
20,Larva_0,1.9256722478076544,0.5538525417671761
21,Larva_0,1.995961834852779,0.5740688929603912
22,Larva_0,2.076315405416644,0.5971797984364046
23,Larva_0,2.176525012178109,0.6260016010445659
24,Larva_0,2.3727302077563786,0.6824331907933759
25,Larva_0,2.4948884298168617,0.7175677480177348
26,Larva_0,2.5981553433157627,0.7472688784083984
27,Larva_0,2.68725910131572,0.7728964704897966
28,Larva_0,2.7324369073724393,0.7858902926443535
29,Larva_0,2.8505582107251035,0.8198637708274693
30,Larva_0,3.103734343123759,0.8926810659842225
31,Larva_0,3.328264778877491,0.9572594243667947
32,Larva_0,3.604880027691279,1.0368181648645594
33,Larva_0,3.733723604082706,1.0738755313795558
34,Larva_0,3.733723604082706,1.0738755313795558
35,Larva_0,3.733723604082706,1.0738755313795558
36,Larva_0,3.733723604082706,1.0738755313795558
37,Larva_0,3.733723604082706,1.0738755313795558
38,Larva_0,3.733723604082706,1.0738755313795558
39,Larva_0,3.820645697733659,1.0988756437086988
40,Larva_0,3.927471587383195,1.129600389613042
41,Larva_0,4.089259939434965,1.1761331732236544
42,Larva_0,4.333751527992698,1.246452661868495
43,Larva_0,4.451952508332045,1.2804490563613022
44,Larva_0,4.595004140078216,1.3215928750650097
45,Larva_0,4.685031589659493,1.3474861348532075
46,Larva_0,4.886958223020063,1.4055632968752314
47,Larva_0,5.035870637476069,1.448392765566512
48,Larva_0,5.250520345854581,1.5101292769122876
49,Larva_0,5.385087677484582,1.5488328822360669
50,Larva_0,5.48280724335421,1.5769385113216479
51,Larva_0,5.523436868627445,1.5886242077085837
52,Larva_0,5.567207162697085,1.601213208070388
53,Larva_0,5.786885317877761,1.66439597697411
54,Larva_0,6.025502397005496,1.7330258676184893
55,Larva_0,6.247004668227064,1.7967332799587443
56,Larva_0,6.326694553370852,1.819653299442989
57,Larva_0,6.360413714441437,1.829351441526338
58,Larva_0,6.452102939915888,1.8557226532626567
59,Larva_0,6.6500979869592936,1.9126690314363817
60,Larva_0,6.889015353721995,1.981385289358514
61,Larva_0,7.12534178034817,2.049356353605131
62,Larva_0,7.239039927986587,2.0820576651265745
63,Larva_0,7.284627602873974,2.095169371772594
64,Larva_0,7.364520666748752,2.1181478285411277
65,Larva_0,7.55673421814067,2.1734313608876676
66,Larva_0,7.795127013602411,2.24199674414839
67,Larva_0,7.957497319774472,2.2886969065894767
68,Larva_0,8.0430093057352,2.313291450562278
69,Larva_0,8.06526802888738,2.319693396899907
70,Larva_0,8.065268028887381,2.3196933968999076
71,Larva_0,8.182350900139472,2.3533682062628176
72,Larva_0,8.293996263596986,2.3854791059228524
73,Larva_0,8.373777738820431,2.408425468102993
74,Larva_0,8.463946321637163,2.4343593199500284
75,Larva_0,8.52209970503595,2.4510851149260153
76,Larva_0,8.69749924597989,2.5015326828790747
77,Larva_0,8.95008548963071,2.5741803170861415
78,Larva_0,9.228385895332043,2.6542237342605866
79,Larva_0,9.457178872172879,2.7200280641023036
80,Larva_0,9.524529367457875,2.7393990879332493
81,Larva_0,9.556882545452128,2.7487043525683723
82,Larva_0,9.633039384236746,2.770608214340195
83,Larva_0,9.783110261958937,2.813770874635214
84,Larva_0,9.90500845426257,2.848830643358087
85,Larva_0,9.94699991252583,2.86090802356549
86,Larva_0,9.993387801089666,2.874249883800295
87,Larva_0,10.022367789051904,2.882584967826946
88,Larva_0,10.044154903663859,2.888851272396346
89,Larva_0,10.117764991003515,2.9100226498304798
90,Larva_0,10.160627288593314,2.92235049663469
91,Larva_0,10.22881235253543,2.941961555067864
92,Larva_0,10.270123438008584,2.95384324974281
93,Larva_0,10.335426656249059,2.972625445648287
94,Larva_0,10.425790732748302,2.998615524443123
95,Larva_0,10.576354235071273,3.0419198710441004
96,Larva_0,10.761853896784126,3.095272386901138
97,Larva_0,10.950451665212181,3.149515965233025
98,Larva_0,11.080267488582178,3.1868529647234247
99,Larva_0,11.110462342436918,3.1955374626045026
100,Larva_0,11.20219971676966,3.2219225226826556
101,Larva_0,11.374087422237256,3.271360033494861
102,Larva_0,11.574704220064344,3.3290604669534747
103,Larva_0,11.65139100716811,3.3511167498986825
104,Larva_0,11.748872805942385,3.379153993561842
105,Larva_0,11.821267673914404,3.39997585547674
106,Larva_0,11.85508903621973,3.409703392185108
107,Larva_0,11.963495884522542,3.4408828457737637
108,Larva_0,12.155166638028236,3.496010261216561
109,Larva_0,12.307090622038352,3.5397059029828037
110,Larva_0,12.404890779906163,3.567834711549259
111,Larva_0,12.44669154194262,3.579857244629878
112,Larva_0,12.44669154194262,3.579857244629878
113,Larva_0,12.647401650218766,3.637584515588717
114,Larva_0,12.849769873781275,3.6957886856496436
115,Larva_0,12.9981733002291,3.738471761670842
116,Larva_0,13.050249950383158,3.7534497960104765
117,Larva_0,13.113261562541245,3.771572891253884
118,Larva_0,13.147640901840424,3.781460910607543
119,Larva_0,13.349416234704398,3.8394945563122365
120,Larva_0,13.593143923690674,3.9095943358555996
121,Larva_0,13.77824055077324,3.962830932840846
122,Larva_0,13.825255869218372,3.9763532514246425
123,Larva_0,13.896576906440652,3.9968662633310053
124,Larva_0,13.986969082722512,4.0228644240494615
125,Larva_0,14.198772011536054,4.083782158420233
126,Larva_0,14.3793272428945,4.135712581123829
127,Larva_0,14.57660706357509,4.192453249349023
128,Larva_0,14.654925339859606,4.214978773324552
129,Larva_0,14.709242737495405,4.2306012806214275
130,Larva_0,14.841629750422724,4.268677793221242
131,Larva_0,15.004504641908403,4.315523082050687
132,Larva_0,15.252911369140566,4.3869686239523435
133,Larva_0,15.447061712863578,4.442809207145243
134,Larva_0,15.55568679436851,4.474051427912389
135,Larva_0,15.55568679436851,4.474051427912389
136,Larva_0,15.640231618607645,4.498367801506813
137,Larva_0,15.788197257319142,4.5409249631358835
138,Larva_0,16.000036847651092,4.601853241915329
139,Larva_0,16.173594864464008,4.651771159601135
140,Larva_0,16.242112086876073,4.671477751847533
141,Larva_0,16.260807412469806,4.676854811007545
142,Larva_0,16.337976194863824,4.699049723107806
143,Larva_0,16.452988275850633,4.732128941786373
144,Larva_0,16.546752189089794,4.759096865186978
145,Larva_0,16.617358207087747,4.77940422672098
146,Larva_0,16.663281091773065,4.792612344788425
147,Larva_0,16.672831970922765,4.795359322473331
148,Larva_0,16.70638220387619,4.805008878268348
149,Larva_0,16.804728889091873,4.833294876388275
150,Larva_0,16.948433708100954,4.8746265616545426
151,Larva_0,17.069522535459495,4.909453544744987
152,Larva_0,17.11974223586776,4.923897492176628
153,Larva_0,17.193423467038038,4.945089331655361
154,Larva_0,17.283166711250782,4.970900849669525
155,Larva_0,17.349663585826708,4.990026359239172
156,Larva_0,17.54903344175261,5.04736815329682
157,Larva_0,17.651117924264543,5.076729198603774
158,Larva_0,17.74332288555906,5.103248743783205
159,Larva_0,17.743322885559063,5.1032487437832055
160,Larva_0,17.851418446154256,5.134338666306395
161,Larva_0,17.99213901845347,5.174812036962063
162,Larva_0,18.130911542400415,5.21472511936898
163,Larva_0,18.283692168436986,5.25866714437322
164,Larva_0,18.340804980133367,5.275093655147066
165,Larva_0,18.365564050669736,5.282214739310779
166,Larva_0,18.530168335589092,5.329557427918429
167,Larva_0,18.6670578903627,5.3689289398354
168,Larva_0,18.836910883485768,5.417781236520403
169,Larva_0,18.991500423816678,5.462243532708329
170,Larva_0,19.066593200286636,5.483841354021687
171,Larva_0,19.1539251340135,5.508959342571988
172,Larva_0,19.285033748008818,5.5466681682517205
173,Larva_0,19.42398946438676,5.5866339395799525
174,Larva_0,19.611324197369612,5.6405142497635525
175,Larva_0,19.767099002466328,5.685317446072959
176,Larva_0,19.939126550538067,5.734795177738865
177,Larva_0,19.96577748637583,5.742460391053864
178,Larva_0,20.062398570868968,5.770250080236823
179,Larva_0,20.283184702920252,5.833751520091276
180,Larva_0,20.58231856867037,5.919786956320345
181,Larva_0,20.790247281106154,5.97959040730742
182,Larva_0,20.897295735945054,6.010379166335481
183,Larva_0,20.94548913103036,6.024240317626815
184,Larva_0,21.021323719168283,6.046051495225637
185,Larva_0,21.21390053629231,6.101439508305747
186,Larva_0,21.363805503306835,6.144554450165164
187,Larva_0,21.50174550071036,6.184228085312723
188,Larva_0,21.546510131796897,6.197103072079954
189,Larva_0,21.61222857500696,6.216004692983674
190,Larva_0,21.70216079279501,6.241870562663926
191,Larva_0,21.82616312196193,6.277535513058438
192,Larva_0,22.00683639240449,6.329499885592718
193,Larva_0,22.12239725906696,6.362736943354076
194,Larva_0,22.22008501397771,6.3908334231254615
195,Larva_0,22.22008501397771,6.3908334231254615
196,Larva_0,22.22008501397771,6.3908334231254615
197,Larva_0,22.22008501397771,6.3908334231254615
198,Larva_0,22.22008501397771,6.3908334231254615
199,Larva_0,22.22008501397771,6.3908334231254615
200,Larva_0,22.199671162374624,6.384962089823287
201,Larva_0,22.15292061967271,6.37151592475863
202,Larva_0,21.989279743510185,6.324450327119776
203,Larva_0,21.75608954749575,6.257381290358813
204,Larva_0,21.562141919272957,6.201599011218006
205,Larva_0,21.476910631892764,6.177085200413831
206,Larva_0,21.428604525841607,6.163191631739427
207,Larva_0,21.346227712352025,6.139498810914996
208,Larva_0,21.16364193065863,6.086984371141269
209,Larva_0,21.037678612531067,6.050755410582792
210,Larva_0,20.89654402224247,6.010162962074693
211,Larva_0,20.865623716413285,6.001269813204105
212,Larva_0,20.788872041610656,5.979194867572666
213,Larva_0,20.692196926524982,5.951389638371906
214,Larva_0,20.616374717804806,5.929582021281365
215,Larva_0,20.492074758331235,5.893831467897022
216,Larva_0,20.346170909224206,5.851867308225748
217,Larva_0,20.305932593976333,5.84029415853642
218,Larva_0,20.228893373595884,5.8181365104361005
219,Larva_0,20.153646341960155,5.7964943229977495
220,Larva_0,19.993544070601782,5.75044648176439
221,Larva_0,19.803893193616844,5.695900013440891
222,Larva_0,19.695674512973145,5.664774679724606
223,Larva_0,19.59999021890192,5.637254425673647
224,Larva_0,19.539689727257763,5.619911089804862
225,Larva_0,19.434642665200098,5.589697961692303
226,Larva_0,19.277954781692166,5.5446321501847695
227,Larva_0,19.018231087291813,5.469931676900925
228,Larva_0,18.85403552580757,5.422706543351605
229,Larva_0,18.723812200274647,5.385252340059276
230,Larva_0,18.612582675631668,5.353261041948601
231,Larva_0,18.49414773730739,5.319197357591297
232,Larva_0,18.28475830846378,5.258973782413205
233,Larva_0,18.068356653429976,5.196733384640662
234,Larva_0,17.917650956572555,5.15338814073516
235,Larva_0,17.832789415082104,5.128980674456162
236,Larva_0,17.763725021047307,5.109116707353074
237,Larva_0,17.696057534896763,5.089654512141951
238,Larva_0,17.554087454026476,5.0488217638721355
239,Larva_0,17.362232663418432,4.993641416567734
240,Larva_0,17.24311410163145,4.959381111735236
241,Larva_0,17.17952631145968,4.941092298957211
242,Larva_0,17.13953427011368,4.929589981376867
243,Larva_0,17.08556392444115,4.914067291487757
244,Larva_0,16.95383140160888,4.876179020164784
245,Larva_0,16.84978718568051,4.84625432580742
246,Larva_0,16.756646006326424,4.8194655101160775
247,Larva_0,16.712711479872183,4.8068292740298375
248,Larva_0,16.65424304795808,4.790012866323057
249,Larva_0,16.547992035118643,4.759453463707447
250,Larva_0,16.391646816290432,4.714486207758398
251,Larva_0,16.110533808602387,4.633633843598766
252,Larva_0,15.958389199237619,4.589874746634687
253,Larva_0,15.8666500842073,4.563489185905514
254,Larva_0,15.826406552903103,4.551914535999283
255,Larva_0,15.745326506771889,4.528594685132918
256,Larva_0,15.623254037819107,4.493484791802802
257,Larva_0,15.501351176040183,4.458423680068021
258,Larva_0,15.40892903744002,4.431841671401938
259,Larva_0,15.359202752453982,4.417539637728497
260,Larva_0,15.359202752453982,4.417539637728497
261,Larva_0,15.359202752453982,4.417539637728497
262,Larva_0,15.359202752453982,4.417539637728497
263,Larva_0,15.359202752453982,4.417539637728497
264,Larva_0,15.359202752453982,4.417539637728497
265,Larva_0,15.359202752453982,4.417539637728497
266,Larva_0,15.359202752453982,4.417539637728497
267,Larva_0,15.359202752453982,4.417539637728497
268,Larva_0,15.359202752453982,4.417539637728497
269,Larva_0,15.359202752453982,4.417539637728497
270,Larva_0,15.359202752453982,4.417539637728497
271,Larva_0,15.251352168197718,4.38652017411551
272,Larva_0,15.140629629156935,4.35467469275259
273,Larva_0,14.932052642043859,4.294684788137079
274,Larva_0,14.698513437365001,4.227515371191424
275,Larva_0,14.529582143115135,4.178928169080147
276,Larva_0,14.383211857306762,4.136829855139937
277,Larva_0,14.327417538462369,4.120782562905593
278,Larva_0,14.190265881127992,4.081335666317295
279,Larva_0,13.955714598284679,4.013875160343126
280,Larva_0,13.714355732678055,3.9444566903275446
281,Larva_0,13.51948874575657,3.888409989682693
282,Larva_0,13.365811972646782,3.844210219189902
283,Larva_0,13.365811972646782,3.844210219189902
284,Larva_0,13.26803488992985,3.8160880473867795
285,Larva_0,13.14897208243071,3.7818437783329935
286,Larva_0,13.032626315808391,3.7483809714399805
287,Larva_0,12.862601179592803,3.6994791637909765
288,Larva_0,12.729659383173935,3.6612430870455643
289,Larva_0,12.674892171921494,3.6454912065310077
290,Larva_0,12.61541570319903,3.6283848721510132
291,Larva_0,12.525150500186765,3.602423230870474
292,Larva_0,12.380314838975886,3.560766298237467
293,Larva_0,12.148187880116227,3.494003064606471
294,Larva_0,12.055148138597982,3.467243423975046
295,Larva_0,12.0102504834025,3.454330177456738
296,Larva_0,12.0102504834025,3.454330177456738
297,Larva_0,12.0102504834025,3.454330177456738
298,Larva_0,12.0102504834025,3.454330177456738
299,Larva_0,12.0102504834025,3.454330177456738
300,Larva_0,12.0102504834025,3.454330177456738
301,Larva_0,11.982697501452218,3.446405522000026
302,Larva_0,11.921042213580597,3.4286725261904007
303,Larva_0,11.655123859488892,3.352190374835771
304,Larva_0,11.415539644401072,3.2832823212224143
305,Larva_0,11.251948077221064,3.2362309055947156
306,Larva_0,11.17472762810666,3.2140211333621322
307,Larva_0,11.14470193726712,3.2053852893296244
308,Larva_0,11.043806853229277,3.1763663330613436
309,Larva_0,10.80564447936972,3.107867222547811
310,Larva_0,10.6187225995868,3.0541056552055315
311,Larva_0,10.44137657231825,3.003098248266566
312,Larva_0,10.353651777746819,2.9778672669795347
313,Larva_0,10.353651777746819,2.9778672669795347
314,Larva_0,10.353651777746819,2.9778672669795347
315,Larva_0,10.353651777746819,2.9778672669795347
316,Larva_0,10.353651777746819,2.9778672669795347
317,Larva_0,10.333496184346727,2.9720702126530907
318,Larva_0,10.322766963287231,2.968984325965079
319,Larva_0,10.278007981189024,2.95611096393256
320,Larva_0,10.217891716308765,2.938820614474916
321,Larva_0,10.176689210000475,2.926970148814415
322,Larva_0,10.142016056391743,2.916997624009561
323,Larva_0,10.129372923547246,2.9133612672672355
324,Larva_0,10.103482403112292,2.9059147609539733
325,Larva_0,10.059839175636231,2.8933623068714787
326,Larva_0,9.939809036022947,2.858839818431833
327,Larva_0,9.839613180267033,2.8300219708214054
328,Larva_0,9.78770722064138,2.815093029666304
329,Larva_0,9.762624895881094,2.807878972685564
330,Larva_0,9.697777333760477,2.7892278303902964
331,Larva_0,9.576176091985744,2.7542534691428635
332,Larva_0,9.465349049629959,2.722377931041729
333,Larva_0,9.311688979572077,2.678182964599973
334,Larva_0,9.228635267579088,2.654295457500629
335,Larva_0,9.228635267579088,2.654295457500629
336,Larva_0,9.118534428551573,2.6226287864897584
337,Larva_0,8.879078546428051,2.553757643383135
338,Larva_0,8.682565854478785,2.4972376130147675
339,Larva_0,8.489537081487736,2.4417196105732795
340,Larva_0,8.422767020633044,2.4225155284869206
341,Larva_0,8.385929099954783,2.4119203838436407
342,Larva_0,8.315804262639999,2.391751417171342
343,Larva_0,8.145725094315814,2.3428340690684966
344,Larva_0,7.974562221305153,2.293605031063169
345,Larva_0,7.827485972823489,2.2513036715520216
346,Larva_0,7.741645141937594,2.226614546791728
347,Larva_0,7.741645141937594,2.226614546791728
348,Larva_0,7.691799868499847,2.2122782902350853
349,Larva_0,7.583252055076057,2.1810582929398654
350,Larva_0,7.462105738794174,2.146214775163234
351,Larva_0,7.410433656018094,2.1313531005368707
352,Larva_0,7.358767525345529,2.116493137825743
353,Larva_0,7.308736516867542,2.10210346105481
354,Larva_0,7.284985468285484,2.095272299292062
355,Larva_0,7.224929837531214,2.077999389128584
356,Larva_0,7.120876245925859,2.0480719981843363
357,Larva_0,7.059727806595644,2.0304847797017036
358,Larva_0,7.019462885521112,2.0189039777731437
359,Larva_0,7.005182469091398,2.0147967134418976
360,Larva_0,6.972194502775115,2.005308874058636
361,Larva_0,6.905725501995102,1.9861913814154062
362,Larva_0,6.83389514160586,1.965531880442213
363,Larva_0,6.750461318070767,1.9415350474988733
364,Larva_0,6.7353137463076065,1.9371783761431023
365,Larva_0,6.728606443711558,1.9352492541985697
366,Larva_0,6.708332339203842,1.9294181142803226
367,Larva_0,6.6433322432142665,1.9107231009311283
368,Larva_0,6.53477039477803,1.8794990669534843
369,Larva_0,6.488644810784801,1.8662326494910995
370,Larva_0,6.430226662458249,1.8494307041066613
371,Larva_0,6.417823424211012,1.8458633446885686
372,Larva_0,6.389580381436514,1.837740217273868
373,Larva_0,6.3511109384244975,1.8266758220649584
374,Larva_0,6.315387176702667,1.8164011264340447
375,Larva_0,6.281889629549147,1.8067667238740739
376,Larva_0,6.271587593800746,1.8038037021599043
377,Larva_0,6.271587593800746,1.8038037021599043
378,Larva_0,6.271587593800746,1.8038037021599043
379,Larva_0,6.271587593800746,1.8038037021599043
380,Larva_0,6.271587593800746,1.8038037021599043
381,Larva_0,6.271587593800746,1.8038037021599043
382,Larva_0,6.271587593800746,1.8038037021599043
383,Larva_0,6.271587593800746,1.8038037021599043
384,Larva_0,6.271587593800746,1.8038037021599043
385,Larva_0,6.271587593800746,1.8038037021599043
386,Larva_0,6.283608727733011,1.8072611625823038
387,Larva_0,6.323018049819773,1.8185958812666094
388,Larva_0,6.361288884029261,1.8296031535719604
389,Larva_0,6.397837115015689,1.8401149790666533
390,Larva_0,6.408941081843495,1.8433086483207437
391,Larva_0,6.4194162990621155,1.8463214796520884
392,Larva_0,6.44089913525822,1.8525002691346322
393,Larva_0,6.509228685383071,1.8721528839851302
394,Larva_0,6.612889599888147,1.9019673350402928
395,Larva_0,6.7081346906891115,1.929361267570097
396,Larva_0,6.748896631099087,1.9410850197969518
