Step,AgentID,first_odor_concentration,olfactory_activation,first_odor_concentration_change,turner_activation,turner_activity,torque,orientation_to_center,centroid_x,centroid_y,bend,front_orientation,rear_orientation,dst_to_center,scaled_dst_to_center
500,Larva_0,0.017137821649806286,-0.007031113425082764,-0.04440167213067042,25.052283474953608,-3.5923613325810524,-1.4728681463582314,174.13676488187593,32.150182190696725,27.15228412034199,-0.5946248751087311,34.31937065568672,34.913995530795454,42.08183394110537,12.10337362292062
501,Larva_0,0.01648212243775744,-0.0072491807270675356,-0.03826035918959735,29.09905776237433,-5.199618542900006,-2.131843602589002,171.49997294177646,32.20075862494479,27.18348494624947,-3.1552095751821314,31.670619325625182,34.825828900807295,42.140606424741065,12.12027748051355
502,Larva_0,0.01630546643977742,-0.006779735805326153,-0.010718036991117945,14.658878783410326,-2.4208054401199046,-0.9925302304491609,168.95149029639114,32.22140569176439,27.19498449930455,-5.558850626383743,29.115978737647875,34.6748293640316,42.16380161549337,12.126948769134739
503,Larva_0,0.01626766826779937,-0.006156464170905083,-0.0023181288384270166,44.03891723425318,-7.050853843286088,-2.890850075747296,165.44883041385864,32.402602013222385,27.28158450826247,-9.024276343291278,25.54475382149639,34.56903016478766,42.3581570716757,12.182848345781519
504,Larva_0,0.015665159341111942,-0.006406061721692405,-0.03703720267520132,43.55713370529084,-0.09848900144601977,-0.0403804905928681,162.80690107502548,32.5365435234623,27.3380113684109,-10.264814380964415,22.84471177199266,33.10952615295708,42.4969825991625,12.222776672810312
505,Larva_0,0.01526372134060849,-0.0063581341692996365,-0.025626167711547652,22.527837296081564,-1.4378919933252354,-0.5895357172633465,160.56043485755373,32.775652175835,27.427332971510076,-11.424344165555654,20.483713819393376,31.90805798494901,42.73759433427906,12.29198025676653
506,Larva_0,0.014538303421250459,-0.006810495496319853,-0.04752562649503352,20.57404860564846,1.7203063789925008,0.7053256153869253,159.26794530734676,32.919636398087384,27.477245182432377,-10.44080671938971,19.11890236343798,29.559709082827688,42.88008236230176,12.332961974492179
507,Larva_0,0.014125865730471168,-0.006772504625632482,-0.02836903858922329,29.44807490168798,4.407121134410231,1.8069196651081945,159.34321911253735,33.04342635239627,27.520189743114912,-9.145967390603762,19.132414374650725,28.27838176525449,43.00266118048141,12.368217501538853
508,Larva_0,0.013742854740958698,-0.006703721600744827,-0.027114160421776466,4.96323702882491,10.010418136937105,4.104271436144213,161.70656361181787,33.04342635239627,27.520189743114912,-5.817546497446229,21.495758873931244,27.31330537137749,43.00266118048141,12.368217501538853
509,Larva_0,0.013672398321360213,-0.006147248461037442,-0.005126767394877478,15.198531696947992,10.233440707346617,4.195710690012112,165.8842006415339,33.04342635239627,27.520189743114912,-1.639909467730212,25.673395903647283,27.31330537137749,43.00266118048141,12.368217501538853
510,Larva_0,0.01356882669640267,-0.005699136144284074,-0.007575234609405279,24.767133245857888,9.362285945626994,3.838537237707067,171.2170762279587,33.04342635239627,27.520189743114912,3.6929661186945673,31.00627149007207,27.31330537137749,43.00266118048141,12.368217501538853
511,Larva_0,0.013475476741333672,-0.005279024864553378,-0.006879736705145462,21.09482245669243,6.715776594268286,2.7534684036499972,176.79361551007125,33.04342635239627,27.520189743114912,9.269505400807112,36.582810772184615,27.31330537137749,43.00266118048141,12.368217501538853
512,Larva_0,0.013424395338101332,-0.004832837162499632,-0.003790693584565828,24.137278951489755,2.5403152897406556,1.0415292687936688,-178.4290816160123,33.04342635239627,27.520189743114912,14.0468082747236,41.36011364610107,27.31330537137749,43.00266118048141,12.368217501538853
513,Larva_0,0.01341842731841375,-0.004359040965440228,-0.0004445652513408325,18.664249725709897,6.065611793841185,2.486900835474886,-173.4283344372136,33.06293017429498,27.540645859607775,19.051865287908686,46.36517065928619,27.31330537137749,43.03073931591969,12.376293199102797
514,Larva_0,0.013365313695240973,-0.004006765821588239,-0.003958259929603771,21.34033393668185,5.1499305628574605,2.1114715307715586,-168.5266978853043,33.20028866184372,27.712250819994054,23.578067413960643,51.32502384908256,27.746956435121895,43.24613292237827,12.4382436668178
515,Larva_0,0.012799239697618557,-0.004491982897065679,-0.04235396269254639,31.24029303114923,0.3107436695556674,0.12740490451782363,-164.79578456009057,33.29591395051903,27.84939801536874,23.193368766425703,55.114030502188555,31.920661735762845,43.40745161396591,12.48464136895641
516,Larva_0,0.01241284353295736,-0.004667916091002488,-0.030188993548819164,21.095800941094073,-3.089709211887139,-1.266780776873727,-162.74987833448603,33.38722145897654,27.99122061105722,22.18244054858664,57.22595946886997,35.04351892028335,43.5685091327167,12.53096395382639
517,Larva_0,0.012014798656922456,-0.004858507814299122,-0.032067179045482605,26.310229276296646,2.2368683742376807,0.9171160334374491,-160.69753339718508,33.44968791368373,28.096558161521006,21.274837931885422,59.33154112302292,38.05670319113749,43.684072635762476,12.56420176985157
518,Larva_0,0.011754508660964169,-0.004812334395382708,-0.021664116344414792,12.951775793123169,-2.182174068094061,-0.894691367918565,-159.64909400447385,33.46516641080359,28.123798902237528,20.239336098664083,60.39427164903791,40.154935550373814,43.713446759507235,12.572650213306442
519,Larva_0,0.011704063164028066,-0.004417328545321253,-0.004291587031930028,19.80648202120727,-3.2013889347453244,-1.3125694632455829,-159.63965099950073,33.4993697421909,28.18409418489557,19.769718700082453,60.43532690524316,40.66560820516069,43.778430055760104,12.591340394796587
520,Larva_0,0.011533023295398615,-0.0042662817559097595,-0.014613717153811557,13.446985945662039,0.21990646059402696,0.09016164884355105,-159.6241060027711,33.567605520581715,28.30476952131474,18.74477759316508,60.51404395481512,41.76926636165003,43.908360457208325,12.62871034867989
521,Larva_0,0.011197704303702547,-0.004412203941042517,-0.029074682596873985,13.961736320764416,-1.218934095615881,-0.49976297920251117,-159.9134330048586,33.63252510073488,28.41850911756792,16.421419406074133,60.28340823631731,43.861988830243185,44.03133435539801,12.664079506728937
522,Larva_0,0.010880831972547505,-0.004522666073566681,-0.028297972741633065,31.941589934739838,-4.866400949796058,-1.9952243894163837,-161.30743148504405,33.72512725712342,28.572407783588833,13.370403207105758,58.96431418104023,45.5939109739345,44.20143317881058,12.713002507933277
523,Larva_0,0.010433169736943292,-0.0048644670276860634,-0.041142279996021554,7.285512706292504,-3.092325821751612,-1.2678535869181609,-163.07005914491558,33.78904312071058,28.6717619434102,9.718414418017991,57.24627975410409,47.52786533608609,44.31443746627982,12.745504254747503
524,Larva_0,0.010129262388745579,-0.0049346024084141946,-0.029128956574107412,14.763214561324055,2.4108368568828222,0.9884431113219571,-163.81343126445432,33.818769972634115,28.716712373061657,8.069867316265332,56.52233135643446,48.45246404016915,44.36618951385268,12.760388928462108
525,Larva_0,0.009995137686644204,-0.004691620658344565,-0.01324130987567248,22.47433832311313,-13.776413258807118,-5.6483294361109175,-167.60925872272568,33.85168900272689,28.759989880917313,3.9388792174440423,52.741571750530966,48.80269253308695,44.41929610302044,12.775663188881365
526,Larva_0,0.009811505887232022,-0.004566518281274407,-0.018372113038278255,24.3199277842602,0.8471943234672099,0.347349672621556,-170.29953507046972,34.00800745050504,28.946972932605,1.1290927755389775,50.10426546885654,48.97517269331756,44.65950976796066,12.844752281818032
527,Larva_0,0.009249132412219372,-0.005172537963702874,-0.05731775340872824,16.24791498112507,-3.542485133837821,-1.4524189048735066,-173.15140476564682,34.19213979154997,29.14647282468121,-1.902851345772206,47.29392952733892,49.196780873111145,44.9290474152833,12.922275396793362
528,Larva_0,0.008662942416118799,-0.005818559390530733,-0.06337783588503235,5.638075923383157,-2.101859449863878,-0.8617623744441899,-175.76719656971036,34.302284818895025,29.25544272256418,-4.08803105209563,44.69272146581057,48.780752517906194,45.08356322086609,12.966716485749522
529,Larva_0,0.00834133076613703,-0.005911303878315953,-0.03712498993221506,15.216428010976918,-1.6550074912548065,-0.6785530714144706,-178.10842495894252,34.342021464146946,29.291668486628883,-5.916913314177918,42.35374873610434,48.27066205028225,45.13730475974941,12.982173367336145
530,Larva_0,0.008229942505728814,-0.005560399230638717,-0.013353775738089034,21.79627867916269,-0.8188810892642958,-0.33574124659836124,179.94611206816214,34.342021464146946,29.291668486628883,-7.606156821907476,40.408285763209,48.01444258511649,45.13730475974941,12.982173367336145
531,Larva_0,0.008228184606141333,-0.005008163372488605,-0.00021359803987172852,-1.5909342182150006,-1.175843190624711,-0.4820957081561315,178.2169994255397,34.43460765429655,29.365776353351936,-9.339953314201797,38.67448927091471,48.01444258511649,45.25583967998409,13.016265808007129
532,Larva_0,0.008003976691312201,-0.004987779961223145,-0.027248770605096496,21.059858120853317,-2.9613587395581273,-1.2141570832188322,176.23433652332366,34.547028530668044,29.449511783994126,-10.442257793361593,36.680170724199805,47.12242851756139,45.39571482656046,13.056496021403815
533,Larva_0,0.007749934505880644,-0.005043016387168492,-0.03173949590674145,6.827113744933419,1.6360752372333178,0.6707908472656603,175.15061352206195,34.74392934026708,29.59032625365506,-10.372992310975256,35.57061934719368,45.94361165816892,45.63691525288732,13.125868921879766
534,Larva_0,0.0073247801234236146,-0.00548670717512301,-0.05485909360065203,23.963643946008435,1.2256572062708424,0.5025194545710454,174.6298119634737,34.89564286146837,29.696667925825373,-8.893393297196548,35.02804841761398,43.92144171481052,45.82137030482495,13.178920992123683
535,Larva_0,0.0070133336517712525,-0.0056654481160574675,-0.04251956596709301,12.343252521100222,0.7971192748049322,0.32681890267002217,174.42618556402925,34.99390535324846,29.764987286562825,-7.784630837970971,34.80988695218462,42.5945177901556,45.94048193087833,13.213179302134012
536,Larva_0,0.0068181823795365115,-0.005570177342559867,-0.027825750481078933,31.232482696162688,5.712120885982343,2.3419695632527606,175.60582105157044,34.99390535324846,29.764987286562825,-5.854711454651786,35.989522439725825,41.84423389437759,45.94048193087833,13.213179302134012
537,Larva_0,0.006813314250283684,-0.005025131294112784,-0.0007139922316302141,15.78952074393931,7.484305803475982,3.068565379425152,178.2498770635275,34.99390535324846,29.764987286562825,-3.2106554426947174,38.63357845168287,41.84423389437759,45.94048193087833,13.213179302134012
538,Larva_0,0.006806589300374167,-0.004539002455669458,-0.0009870306377306724,27.766880285392432,1.829341809342544,0.750030141830443,-179.33744952915382,35.03293532108409,29.798971767971032,-0.7972356862935609,41.04699820808403,41.84423389437759,45.99223060082644,13.228063004392515
539,Larva_0,0.006722017380523077,-0.004289289570975926,-0.012425007021716667,36.82902700535607,14.785098328775183,6.061890314797824,-174.06361650906155,35.08434057702746,29.85282151217955,4.5194157579534355,46.330423136310415,41.81100737835698,46.06627731826076,13.24935996326348
540,Larva_0,0.006618201642398935,-0.0041116250208837616,-0.015444134141180003,57.207587777069,3.5144408471994524,1.4409207473517753,-169.31614790183585,35.19279091263972,29.987310617665667,9.03576668016124,51.11772891466076,42.0819622344995,46.23603930162207,13.298186084160815
541,Larva_0,0.006385271300452008,-0.004267339303182717,-0.035195413275817794,27.154708144509637,-0.19718061448957702,-0.08084405194072658,-165.83625424330654,35.312413957786724,30.1560125247314,11.321187873600229,54.660332301776826,43.339144428176574,46.436533795254874,13.355851341078377
542,Larva_0,0.006117196904022942,-0.004510048641792148,-0.041983242968875886,20.03016248646153,0.866365940889816,0.3552100357648245,-163.06181157695593,35.43811733977485,30.353471154919202,12.2942522303693,57.51891806772117,45.22466583735184,46.660404753282656,13.420240023665823
543,Larva_0,0.0058262739979786735,-0.0048097991497091,-0.04755820527093778,29.250913207568708,-2.346843408203003,-0.9622057973632312,-161.51797924848378,35.49985275790319,30.456662586526928,11.567351294761762,59.10955873793517,47.542207443173396,46.77443577150189,13.453037073814375
544,Larva_0,0.005686675289368733,-0.004703273413969498,-0.02396020315185512,37.354356683873355,0.4987200467696309,0.20447521917554864,-160.228809543207,35.52234349482607,30.496281784143108,11.75522817711256,60.417605475045384,48.66237729793282,46.81730545452473,13.465367044781129
545,Larva_0,0.005644839761489087,-0.004346769118515485,-0.007356763970304133,19.634558840796892,-9.778865155808468,-4.009334713881471,-161.59482522263596,35.58561554624136,30.601998312469433,10.005534495847758,59.09919616150919,49.09366166566144,46.93419152943062,13.498985252530407
546,Larva_0,0.005469621552956076,-0.004387543674726703,-0.031040422037912525,8.584275915690704,0.14772801380629508,0.06056848566058098,-162.65109182031878,35.7311286695411,30.836169109908806,8.056885886983741,58.14328980390662,50.08640391692286,47.197276207151994,13.574652395587524
547,Larva_0,0.005118219510501385,-0.00492301767894847,-0.06424613459129985,2.0680812426061976,1.4324363505985305,0.5872989037453975,-163.134686192957,35.885480079102905,31.080911106947745,5.886355942021459,57.76160391231068,51.87524797028921,47.474105739294124,13.654272767220178
548,Larva_0,0.004777730918032478,-0.005429410329305844,-0.0665248123434926,27.07363726733296,-1.7476536984828304,-0.7165380163779604,-163.88541463303216,35.97152784827309,31.21373707975924,3.8170069927571517,57.063890507542865,53.246883514785715,47.626129364283045,13.697997067243007
549,Larva_0,0.004595225446654618,-0.005454194743781394,-0.03819919424282219,12.621850146110845,-1.7490407275298285,-0.7171066982872296,-164.86640140964153,36.05344471925493,31.33577593909561,2.395698060409019,56.12906747702465,53.733369416615645,47.76799901429381,13.738800930074564
550,Larva_0,0.0044286052469198495,-0.0054422823420422145,-0.036259417882548155,12.057289233063191,-0.637071315106021,-0.2611992391934686,-165.7227680008575,36.06340148622568,31.35014347763204,1.2609274839771012,55.2778716392935,54.01694415531638,47.78493928870078,13.743673209897475
551,Larva_0,0.004403148790268691,-0.004981784963805762,-0.005748188251563876,17.013531897809607,-31.393145325588065,-12.871189583491105,-173.75272773692078,36.150079879559485,31.443959510704556,-6.770116933374055,47.26457772113029,54.03469465450435,47.91190734054906,13.780191147111067
552,Larva_0,0.004222741603987128,-0.00507446051456637,-0.04097231206001418,5.355457258209096,-2.9480982810747185,-1.2087202952406344,179.54755192114845,36.27727338713305,31.552836194614873,-12.775025833797772,40.56327631210188,53.33830214589967,48.079330656000096,13.828344631650928
553,Larva_0,0.004040592282781131,-0.005182840415950452,-0.043135322567218186,15.325311280335352,-3.16962468032431,-1.2995461189329671,173.80203800584349,36.42303370341725,31.654123109898382,-16.82086894726328,34.794925680018956,51.61579462728223,48.25578611956158,13.87909589896212
554,Larva_0,0.0038759821284685084,-0.0052403564585425085,-0.04073911515747431,29.010676811564466,-3.0878420024880633,-1.2660152210201059,168.7687109977796,36.480948926897824,31.68721925495515,-19.46521076815144,29.746172707878255,49.21138347602969,48.32121168512362,13.897913283812708
555,Larva_0,0.0038344495254173778,-0.004866255704985953,-0.010715375271232527,31.705247496447598,2.717538545086364,1.114190803485409,165.6366189444549,36.51865604897456,31.70610295490258,-21.564058361555677,26.601676197262922,48.165734558818606,48.36206368849647,13.909662939513513
556,Larva_0,0.003814817315529949,-0.004450554700060162,-0.005119955226243848,27.524176503373997,3.2710070308511767,1.3411128826489824,164.05081398378852,36.51865604897456,31.70610295490258,-22.41751511569835,25.01587123659653,47.43338635229488,48.36206368849647,13.909662939513513
557,Larva_0,0.0038264391334933336,-0.003963719460592864,0.003046493973924496,-1.7355494357829144,7.4755389354322785,3.064970963527234,164.62204277171443,36.51865604897456,31.70610295490258,-21.846286327772436,25.587100024522453,47.43338635229488,48.36206368849647,13.909662939513513
558,Larva_0,0.003822111875356043,-0.0035827014214808387,-0.0011308838286263863,10.00887296769271,11.576031378174878,4.7461728650517,167.77419035999418,36.51865604897456,31.70610295490258,-18.694138739492676,28.739247612802195,47.43338635229488,48.36206368849647,13.909662939513513
559,Larva_0,0.0038010849559743476,-0.0032983762020994335,-0.005501387732073267,16.274467414707644,-1.0334269988940858,-0.42370506954657516,169.91598949892105,36.5878228142719,31.747439950959237,-16.56905434296813,30.864332009326755,47.43338635229488,48.441394712872565,13.932479745198757
560,Larva_0,0.00371496379970743,-0.003270029042495352,-0.022656993270186405,11.243526420276883,16.19190994781245,6.638683078603105,175.319815333573,36.61479617029376,31.76722844286993,-10.093272121746628,36.26492929989136,46.35820142163799,48.474736735062756,13.9420694164207
561,Larva_0,0.003665266619140346,-0.0031192576874425632,-0.01337756792434902,41.38358264247976,2.2512439148637973,0.9230100050941569,179.90130705606293,36.70163068092362,31.84230422052069,-5.240091549150288,40.84618731513014,46.086278864280445,48.58952595684695,13.97508453741288
562,Larva_0,0.003556027983427993,-0.0031960299891768,-0.029803735188567018,25.978558485515492,-1.377034995939945,-0.5645843483353774,-176.99507497698045,36.81567760059783,31.952282744114164,-1.642272865656923,43.95959896007374,45.601871825730676,48.747743432398764,14.020590282788875
563,Larva_0,0.003419005676434842,-0.0033739383354610226,-0.038532404028233276,15.515063019903685,1.3172587420051776,0.5400760842221227,-174.36205876854092,36.88570754323961,32.026348686039164,1.2120542501896774,46.604385042566676,45.39233079237701,48.84918045500012,14.049765108806657
564,Larva_0,0.0033373918054052615,-0.003341668406684967,-0.023870645080262935,17.496888825831967,4.255928342995293,1.7449306206280701,-171.387673019788,36.91801419484426,32.064292130248774,4.095698477883543,49.587523693522314,45.49182521563879,48.89845193771123,14.063936334448638
565,Larva_0,0.003305076106562922,-0.003130034724857329,-0.009682920294225256,7.493961049294992,0.4752638555045319,0.19485818075685807,-169.04782594928497,36.94118461773743,32.093880454556526,6.27954143689626,51.93573692970856,45.656195492812294,48.93534799705756,14.074548200654544
566,Larva_0,0.0032840234934448454,-0.002896832009572668,-0.00636978164474701,7.28913993669884,25.560502732874603,10.479806120478587,-161.3402344027492,37.01773291674325,32.22487803740674,13.85392046575557,59.700165566670385,45.846245100914814,49.07907206560731,14.11588542238063
567,Larva_0,0.003213239051430114,-0.0028744797448639996,-0.0215541825921837,6.818259912689538,3.709561378879657,1.5209201653406592,-154.7311132900686,37.08458697301729,32.37784618207919,18.853473331108983,66.39247787669113,47.539004545582145,49.22998592676686,14.159290537496286
568,Larva_0,0.0031499865312847567,-0.0028287378941057643,-0.01968497180974001,15.580549993080751,2.1854137179188107,0.8960196243467123,-149.32883828406614,37.15100884995738,32.58132666914261,21.848165409023142,71.92182977486416,50.07366436584101,49.41396873446814,14.212206783136129
569,Larva_0,0.0030635269650208462,-0.0028795150861281728,-0.027447598713587814,21.17116385084752,-0.59770372735241,-0.24505852821448806,-145.4291777696538,37.18920280246433,32.733662421743375,22.08503433396488,75.92481909548748,53.83978476152262,49.54320801707813,14.249377960760565
570,Larva_0,0.003011460393019931,-0.002796095228249104,-0.016995630394446685,23.648387733826304,1.388132365758429,0.5691342699609558,-142.18529111785995,37.21040351738003,32.84532228124092,22.61626889372499,79.24929264333605,56.63302374961105,49.63294597024066,14.275187956988448
571,Larva_0,0.0029860592602242502,-0.0026169783717900543,-0.008434822139635747,0.28301822685637035,3.0021360633895258,1.2308757859897055,-138.99080532681157,37.21040351738003,32.84532228124092,23.740717084023547,82.44377843438443,58.703061350360876,49.63294597024066,14.275187956988448
572,Larva_0,0.00303200426845129,-0.0021737985390469063,0.015386502484746137,31.536899078057697,-2.955140905142454,-1.2116077711084061,-137.29388924403975,37.21040351738003,32.84532228124092,25.437633166795397,84.14069451715626,58.703061350360876,49.63294597024066,14.275187956988448
573,Larva_0,0.003057964715694489,-0.0018564391320364884,0.008562140730909842,6.298349182518429,1.6411301527818312,0.6728633626405507,-135.71261980529343,37.216941569302094,32.93422224958928,27.090755010923754,85.79381636128463,58.703061350360876,49.696717547119626,14.293529629610633
574,Larva_0,0.003033484129812078,-0.0017633403044078565,-0.008005516138485371,30.08148641225506,-3.4422298483619826,-1.4113142378284127,-135.35664874666995,37.22265556451932,33.020707203435194,25.572193389537215,86.22000504949776,60.64781165996053,49.7583479578034,14.311255470363763
575,Larva_0,0.002991835195225575,-0.0017441370978554507,-0.01372973544749792,30.0050115885167,-0.6336811968791404,-0.25980929072044756,-135.36284417686605,37.23607339693996,33.23315091843845,23.953275456064794,86.38602935706217,62.432753900997355,49.909593085798704,14.354755862845126
576,Larva_0,0.002878395221792705,-0.00199932199312326,-0.03791651813371919,36.52857712007099,0.26329486907800637,0.1079508963219826,-135.3730874164424,37.250371772859246,33.471600573400444,20.029447094016472,86.56842948588151,66.53898239186503,50.07931950577493,14.403571755173584
577,Larva_0,0.002755782899730876,-0.0022771976651690825,-0.04259745886649442,28.15875360447336,-3.0461246802421225,-1.24891111889927,-136.0768331942495,37.261107847346864,33.62461245267537,15.594297920269199,85.98642096020792,70.39212303993872,50.189687392971734,14.435315233287794
578,Larva_0,0.002668754605539008,-0.0024001653878151707,-0.03158024320434211,23.745227719225866,1.215725856367644,0.49844760111073405,-136.29166300230213,37.26674380265565,33.70196524625333,13.514332801058174,85.8327704078027,72.31843760674452,50.245722754404085,14.451431853025905
579,Larva_0,0.002627564865292989,-0.0023298248454734984,-0.015434068070750918,20.13382727823928,-15.05532289425275,-6.172682386643627,-139.94612145492516,37.26674380265565,33.70196524625333,9.015781671917743,82.17831195517964,73.16253028326189,50.245722754404085,14.451431853025905
580,Larva_0,0.002579160536483608,-0.0022973384695669703,-0.018421744577553387,19.521077265000628,-15.8367906891911,-6.49308418256835,-146.40903164757,37.26674380265565,33.70196524625333,2.5528714792729135,75.71540176253481,73.16253028326189,50.245722754404085,14.451431853025905
581,Larva_0,0.0025041608168912383,-0.0023809271714056164,-0.02907912033061086,33.164852387867704,-15.237801906575825,-6.247498781696088,-154.83627799339257,37.26674380265565,33.70196524625333,-5.874374866549659,67.28815541671224,73.16253028326189,50.245722754404085,14.451431853025905
582,Larva_0,0.0024265479402507642,-0.0024734453371793876,-0.030993567232964578,31.528486955328457,-4.951544138304547,-2.030133096704864,-162.34462096620362,37.304411528127204,33.76669972978225,-13.356815333853394,59.80571494940849,73.16253028326189,50.31708586654385,14.471956966316611
583,Larva_0,0.0023327791781548924,-0.0026341852870374292,-0.038642864021133476,10.172155611967268,-1.1002068699731158,-0.45108481668897743,-168.22619404376246,37.33937516272427,33.81471359686939,-18.418965925772774,53.937942275593954,72.35690820136674,50.37522995660638,14.488680088388158
584,Larva_0,0.002271703436046178,-0.0026444896329930584,-0.026181536032494235,34.20910339537224,-1.2775060411129002,-0.5237774768562891,-172.9510493497254,37.46768711058967,33.963577116775404,-22.235369259462107,49.240517970945255,71.47588723040735,50.57026940786648,14.54477639239226
585,Larva_0,0.002146253347588093,-0.0029516120853071695,-0.05522291619033963,28.907244409783427,1.0419341950300938,0.42719301996233844,-176.24287751761983,37.6293461343818,34.13078100594102,-21.99072630251714,45.96595654624717,67.9566828487643,50.80234150683036,14.611523847485262
586,Larva_0,0.002014797656977315,-0.0032840535210175107,-0.0612489158181185,26.171665705975933,-4.436845601688013,-1.8191066966920852,-179.73861827201662,37.79030202770424,34.27812185386546,-21.36654144279472,42.471338500358605,63.837879943153325,51.02055042013518,14.674284040144073
587,Larva_0,0.001900526523353112,-0.0035309909289574226,-0.05671593533399153,22.516172765487983,-0.6354356797855816,-0.26052862871208843,177.4969859843583,37.8266544051158,34.30830713683409,-20.378504168034656,39.704625415483456,60.08312958351811,51.06775618802345,14.687861134875927
588,Larva_0,0.00187778265415707,-0.0032980759766958008,-0.011967141166709308,20.70707721735793,-1.046666603102497,-0.4291333072720237,175.1878428556576,37.89289192423684,34.35892689894344,-21.920046656429182,37.38763593971147,59.307682596140644,51.15082712946911,14.711753597427148
589,Larva_0,0.001839115603782045,-0.0031730012912794437,-0.02059186684328088,31.55595906875847,11.813662855521029,4.843601770763621,176.23662700189564,37.9702180716836,34.42027895696377,-19.40689698190058,38.429162908741155,57.83605989064175,51.24932257002438,14.740082379838654
590,Larva_0,0.001790701012814611,-0.0031148172484581974,-0.02632493078079055,15.37338685523122,3.934779349260152,1.6132595331966624,177.9503132831966,38.05890344814107,34.49506011852583,-16.155149714715197,40.13821060010878,56.293360314823985,51.36525386149313,14.77342597739188
591,Larva_0,0.0017353063057876257,-0.0031047801335140337,-0.030934648850126128,17.335763703204844,0.07730548160725115,0.03169524745897297,179.25557965978095,38.18260191980297,34.60427273569184,-13.343028635877939,41.44108558845957,54.784114224337486,51.530251124288995,14.820881692396423
592,Larva_0,0.0016603994576315294,-0.0032107329798636507,-0.043166355073029856,24.679619016900155,2.8961834726646023,1.1874352237924868,-179.08726046022127,38.29228208818339,34.70691287538056,-9.91008970871066,43.10090607944739,53.01099578815804,51.680447645703175,14.864080489722676
593,Larva_0,0.0015952287627091356,-0.003264522607606916,-0.03925000976292551,32.371319746790874,1.7057315949015206,0.6993499539096234,-177.4443821637347,38.355888557345565,34.769962745273396,-7.063940446239992,44.74821170451941,51.8121521507594,51.769918836436396,14.88981376103037
594,Larva_0,0.0015581363252317054,-0.0031579222946647198,-0.02325211176260206,23.547248752315234,-2.400229490269861,-0.984094091010643,-176.77708242390193,38.41957785713379,34.83459530262503,-5.881507879717749,45.421157433458454,51.302665313176185,51.860514773939826,14.915870526566238
595,Larva_0,0.0015211964185744256,-0.0030640485363180067,-0.023707750123716922,39.096767345131695,-2.3647444686319554,-0.9695452321391017,-176.8336272770985,38.498273148860065,34.914317630267874,-5.501427172307748,45.37144857533955,50.87287574764728,51.97236391613791,14.948040036082416
596,Larva_0,0.001476194624921222,-0.003031790264219637,-0.029583157772207026,29.579826788640766,-1.341908693514445,-0.5501825643409225,-177.19335181603097,38.60581291970971,35.02193226598162,-5.3566408734909725,45.01993656853952,50.37657744203049,52.124318037118044,14.99174434569827
597,Larva_0,0.0014168778857044733,-0.003097255220056425,-0.040182194282081383,24.890230242468355,-1.5232401705158662,-0.6245284699115051,-177.82340064098506,38.76885011858609,35.18158682144718,-5.320870497701796,44.399414177944,49.72028467564581,52.35234274406847,15.057327709468503
598,Larva_0,0.0013320251298714258,-0.0033314587105516638,-0.05988713402133352,38.5527132888472,-3.463222349478438,-1.4199211632861595,-179.10421784777208,38.885700986226496,35.291015575792784,-5.6211503783764005,43.121336100481514,48.74248647885793,52.512413023599144,15.10336634936705
599,Larva_0,0.0012751607128422882,-0.003382172134895212,-0.042690198370826854,18.71787220360344,-2.1461860206565193,-0.8799362684691728,179.43531974285355,38.97485578262074,35.37033687884359,-6.358194820832525,41.659590487988545,48.017785308821054,52.63174055832629,15.137686757986266
600,Larva_0,0.0012344616409898236,-0.003328072866463021,-0.0319168175764668,14.134840202126547,0.5569280325197248,0.22834049333308715,178.47338352884094,39.037443353522306,35.42416167510848,-6.711491025818494,40.69526017636089,47.406751202179365,52.71426006275424,15.161420618888517
601,Larva_0,0.0012072262242269918,-0.003189698905227427,-0.022062586522326982,12.731459035300919,-9.586208658736219,-3.9303455500818494,175.51163661669935,39.15061684177911,35.5116994485191,-9.239238338048995,37.72134338647265,46.96058172452167,52.85689734380699,15.202445264049063
602,Larva_0,0.0011626314453529302,-0.0031930175276352456,-0.03693986924664135,29.72010708083892,-1.256241749890827,-0.515059117455239,173.01942772865166,39.34725602334084,35.650399941603354,-10.69857236843194,35.197433590271714,45.896005958703654,53.095739683731736,15.271139943114798
603,Larva_0,0.001091286164324102,-0.003403754810672311,-0.06136534609828187,14.626243002374492,-2.539028030243356,-1.041001492399776,170.57703478022438,39.56283135714467,35.78884879591454,-11.112973700359817,32.70977638660709,43.822750086966906,53.34847067283844,15.343829208310078
604,Larva_0,0.001020958453430255,-0.003614450504155816,-0.06444479293605374,35.04754595568589,-3.042481314064634,-1.2474173387664997,168.03684944616415,39.712447109112794,35.875686478445246,-11.398759781436844,30.131080008511677,41.529839789948525,53.51769180087815,15.392499771014714
605,Larva_0,0.000978149402815988,-0.003607968042951096,-0.04193025726995591,14.541097430370993,-2.1655423772655693,-0.8878723746788834,165.62072611100305,39.79454353053914,35.91877034704245,-12.251537850132307,27.690306479650797,39.94184432978309,53.60749721864984,15.418329171087308
606,Larva_0,0.000958457037682485,-0.003415897598419274,-0.020132267194368086,18.434616209884254,-1.4178662193743543,-0.5813251499434853,163.4815974614241,39.860639982219546,35.95033769782138,-13.498160107890998,25.528918911347322,39.02707901923833,53.67771791329729,15.438525707782182
